Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
TERMODINAMIKA TEKNIK DASAR-DASAR KONSERVASI ENERGI BAGIAN 1,6.8777,9.5658,8.0303,8.1332,11.3273,10.3962,9.276,9.1566,10.55,10.4565,7.0834,7.6272,7.924,8.9336,7.4081,10.1594,7.9224,11.4769,7.9608,7.3471,9.1779,10.4497,12.8156,9.2817,10.0351,7.4129,7.0427,7.0976,6.8818,8.6247,8.881073
NYALA DUKUNGAN DARI INDONESIA UNTUK PALESTINA,3.0778,5.1792,4.2483,3.65,4.1026,3.3608,2.8889,3.1989,3.1119,4.6769,4.4585,3.1515,3.4443,2.933,2.969,3.0133,3.2712,3.2347,3.1066,2.9891,3.0138,2.9082,4.6703,2.9979,4.4272,3.3325,3.186,2.9531,2.8962,3.1385,3.453007
STRATEGI PERCEPATAN SISTEM PEMERINTAHAN BERBASIS ELEKTRONIK (SPBE) Guna Mendukung Terwujudnya Tata Kelola Pemerintahan yang Baik,7.5676,7.2311,7.1014,6.5187,8.9579,5.5847,5.6377,5.6867,6.3281,5.6632,5.3318,5.6034,5.5344,7.6242,8.5714,6.2026,5.5197,6.6464,5.8655,5.32,5.2935,5.6098,5.3741,6.005,5.4742,6.2149,5.9301,5.3231,5.3457,5.9581,6.1675
PENGEMBANGAN PROFESI KEGURUAN,7.5017,7.7343,6.6715,7.6239,7.4005,6.0884,6.2789,6.0109,5.9919,5.982,5.9936,9.0119,6.9178,6.7669,6.7642,6.1172,6.3704,6.8885,6.3889,6.2157,7.6872,6.8117,6.0699,6.5569,6.5201,6.1359,5.9274,6.0048,6.2491,5.9343,6.620547
Integrasi Sistem Informasi dalam Business Process Management,7.073,6.3804,4.916,4.9585,5.1543,5.0792,6.0102,6.1533,5.1169,4.9848,5.105,5.0496,4.9485,4.8961,5.2485,5.4766,5.2699,5.8353,6.0504,4.8298,6.0481,5.5527,5.2691,4.8866,4.9271,5.0424,4.8795,5.9848,5.5873,5.7102,5.414137
Peran Kecerdasan Buatan pada Kesehatan Masyarakat Global,3.7372,3.4258,3.7358,3.336,5.2147,6.9524,3.3268,3.3245,3.9898,4.4764,3.3502,3.8463,3.9565,3.3436,5.1809,6.2224,4.3149,3.1911,3.5816,3.6593,3.2463,4.1485,3.1942,4.0251,3.7411,3.3738,3.5118,5.0235,3.2535,3.6183,3.976743
Penghargaan Achmad Bakrie XX-2024,5.9518,5.7954,5.4857,5.5781,7.5023,8.4433,8.2136,5.5275,7.0636,6.1817,7.0056,6.4931,6.3131,7.3573,5.6523,6.5639,6.6335,6.845,8.0415,9.4303,5.7828,6.2858,6.3272,6.7044,5.8795,7.9869,9.7102,8.7954,6.5252,6.2275,6.876783
PANDUAN PRAKTIKUM EVALUASI SENSORI,6.898,5.5502,6.4541,5.2277,6.6086,4.0971,4.0915,5.0598,4.1321,4.1061,4.2417,4.2315,4.2877,5.2285,6.0157,4.6168,4.702,12.6363,5.1426,4.0261,4.0177,4.082,4.0927,4.0122,4.0159,4.0926,4.0473,4.0281,4.0026,4.0568,4.926733
Mengintegrasikan Knowledge Management dalam Agenda SDGs: Solusi untuk Tantangan Global di Era Digital,9.2542,9.8565,8.0895,9.0869,8.5332,12.3194,9.8833,12.3616,11.7108,15.3754,8.9493,12.1404,8.2111,9.4058,8.8558,12.0323,8.6796,12.3623,9.0593,8.1949,8.6094,9.66,11.0024,9.7776,17.1564,9.2262,12.7327,8.4281,11.5336,10.02,10.416933
"Kekuatan Formula 7 ( Tujuh ) Dimensi Kehidupan: Menciptakan Keselarasan Untuk Sukses Dalam Hidup Yang Seimbang, Bahagia, Dan Produktif",5.4951,5.4064,10.2886,5.7025,7.9599,6.7703,6.2344,5.5166,5.7676,6.4659,5.8697,6.3115,7.5954,5.7335,5.372,5.2518,6.2026,5.6456,6.9578,5.3559,6.0759,5.5365,5.195,6.3497,7.4281,7.7053,5.2147,10.315,5.2405,4.8899,6.328457
Rahasia dan Strategi Cerdas Mengelola Keuangan Digital Melalui Pinjaman Online (PINJOL),4.4375,6.0976,6.0893,4.9305,4.5652,4.9727,4.6537,5.8485,5.4829,5.2657,4.5196,4.6297,4.3019,4.3938,4.393,7.0415,7.9405,7.7548,5.6717,4.8633,4.8441,4.5734,8.7204,4.2921,4.2648,5.9486,6.1321,5.0522,8.5085,4.7339,5.49745
Temukan Kekuatan dalam Tulisan,3.5731,4.5265,4.7785,4.4718,4.2063,3.7228,3.7397,3.9524,5.1212,4.0064,3.7564,5.7634,3.9064,4.4522,7.1989,4.5197,3.7512,4.5826,4.149,5.3898,6.2246,12.1907,4.7281,7.5436,5.3179,5.3288,5.8597,4.5198,3.861,4.0182,4.972023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.447441818
