Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
The Dawn's Early Light,3.2187,3.3022,3.08,3.3883,3.1047,3.0335,3.0237,3.4685,3.1665,3.2324,2.9874,3.3356,2.9884,3.2533,3.0123,3.3161,3.0233,3.6614,3.1277,3.2413,3.1207,3.1061,3.2306,3.1553,3.3607,3.0156,3.6991,3.0992,3.2005,3.154,3.20357
The Revenge of the Robins Family,3.6595,3.8934,3.6336,4.44,3.6675,3.7008,3.735,3.8724,3.7267,3.5119,3.8963,4.2433,3.6162,3.9263,4.0342,5.8466,3.7443,3.9394,3.6661,3.9862,4.3029,4.2107,3.927,4.2407,4.0545,3.6445,4.0707,3.6463,4.2904,4.0695,3.97323
The Fords: An American Epic,3.2505,2.8034,3.0905,2.7308,3.1528,2.602,2.8486,2.5892,2.9389,2.6988,2.7987,2.8609,3.2399,2.708,2.8753,2.6924,2.6595,2.8359,2.8164,3.0054,2.6849,2.8078,2.745,3.2383,2.7015,3.1801,2.7226,3.0401,2.7568,3.0146,2.869653
"Foul Matter (Ribs of Death, Book 2)",1.4152,1.3559,1.5869,1.6724,1.3754,1.3749,1.6115,1.3868,1.4082,1.3759,1.6249,1.4363,1.3639,1.3504,1.3482,1.3549,1.3574,1.3536,1.3458,1.402,1.3622,1.3508,1.3633,1.4099,1.8289,1.5216,1.4296,1.786,2.025,1.4448,1.46742
The Face Behind the Mask: A Novel,3.6348,3.638,3.6198,3.3253,3.6038,3.3826,3.874,5.25,3.562,3.6185,3.7301,3.7168,4.0069,3.7106,3.5124,3.736,3.3388,3.8057,3.7736,3.5385,3.5177,3.4281,3.523,3.7815,3.4999,3.7611,3.3511,3.8685,3.5443,3.5281,3.672717
Your Child's Self-Esteem,4.1385,3.8901,3.8242,3.8007,3.8642,3.977,3.8689,4.1426,4.3268,3.8543,4.1936,4.1217,4.7261,4.3028,3.9628,4.6787,3.8886,3.8108,3.8416,3.7992,4.1352,4.0278,4.1694,4.2937,3.924,3.8439,4.0725,3.9231,3.9983,3.8855,4.042887
"Love, Medicine, and Miracles",5.413,5.3344,5.0264,5.5132,4.9036,4.7968,5.2205,5.2284,4.8498,5.2003,5.1806,5.1861,5.2267,5.2108,5.0698,5.2233,5.0018,4.9088,5.086,4.8179,4.7755,4.8115,5.7108,5.1229,5.4977,5.2343,5.4252,5.1714,4.6611,5.065,5.12912
The Resistance (World War II),2.1955,2.4102,2.1606,2.0979,2.3484,2.1501,2.4898,2.3107,2.0651,2.571,2.1446,2.1172,2.4134,2.1914,2.3987,2.3568,2.0586,2.2552,2.154,2.1143,2.6962,2.1085,2.2871,2.3534,2.0817,2.4458,2.0512,2.1882,2.4649,2.0342,2.257157
Strip Search: A Gabe Wager Mystery,3.432,4.3118,3.5843,3.5475,4.0338,3.7826,3.7656,3.7964,3.553,3.6032,3.6584,3.6323,4.0277,3.3852,3.8743,3.8154,3.5557,4.0205,3.4811,3.602,4.3512,6.1779,3.4938,3.745,3.6304,3.3942,3.9605,3.5813,3.7218,3.9624,3.816043
Mysteries of the Deep,2.9908,2.694,2.9717,2.6295,2.8377,2.6683,3.2173,3.2348,2.9074,2.6707,2.875,3.9658,3.4287,3.3478,2.9697,2.6955,2.924,2.6406,2.6544,2.605,2.598,2.8104,2.6123,2.5724,2.5584,2.8892,2.691,2.8671,2.6501,2.7736,2.86504
Fantastic Voyage II: Destination Brain,3.7439,3.2681,3.5117,3.265,3.4206,3.4579,3.3378,3.5192,3.1222,3.1509,3.3024,3.7813,3.1579,3.1703,3.1832,3.3043,3.2157,3.3472,3.3229,3.9179,3.7906,3.3161,5.0258,3.8158,4.289,3.3397,3.6238,3.2112,3.2764,3.2092,3.479933
The Last Precinct (A Scarpetta Novel),3.8869,3.3945,3.9041,3.42,3.8754,3.5134,3.3537,3.5197,3.4677,5.2714,4.3154,3.7323,3.5649,3.6275,3.3938,3.6357,3.3674,3.356,3.3765,3.4225,3.481,3.3497,3.4234,3.3261,3.4042,3.8849,3.3556,3.6411,3.1968,3.4001,3.59539
"Best American Sports Writing, 1992",2.3846,1.7612,1.6784,1.8892,1.6452,1.6272,1.7574,1.748,1.7873,1.6295,2.0916,1.7243,1.6934,1.8899,1.7107,1.7091,1.6694,1.737,2.1074,1.7021,1.9035,1.7041,1.6781,1.9222,1.947,1.7639,1.6444,1.9024,1.7043,1.6902,1.793433
Be a Perfect Person in Just Three Days!,2.8033,3.0484,2.9029,3.3537,2.8167,3.1107,2.8875,3.0403,2.8697,3.0242,2.7192,3.016,3.4014,3.2664,2.7934,2.955,3.0778,3.3384,2.6629,2.8592,2.7611,3.2284,2.7636,3.0541,2.7161,3.0766,2.6937,3.0783,2.6457,2.7729,2.95792
How to Get Happily Published,4.5313,4.4404,4.3604,4.2107,4.3368,4.4377,4.0459,4.1956,4.8976,4.4868,4.1909,4.5069,4.6093,4.3233,4.1181,4.4537,4.3939,4.2874,4.282,5.0429,4.2217,4.27,4.4111,4.4401,4.1418,4.3071,4.3728,4.3018,4.203,4.3782,4.373307
Managing Organizational Behavior,4.4272,4.3093,4.2828,4.358,4.4056,4.2815,4.4192,5.0358,4.417,4.4707,4.5257,4.7564,4.3276,4.4636,5.5544,5.1929,5.9063,5.3366,5.0196,4.6979,4.4988,5.3689,4.6743,4.5518,4.6909,5.3118,4.6527,4.9969,5.0503,4.4912,4.74919
The Story of the Shakers,5.6844,4.8514,4.6937,3.9791,4.9382,3.9738,4.0033,3.8768,4.4053,3.9125,3.9051,4.3764,3.91,3.846,3.92,4.1607,4.1723,4.583,4.1293,3.9158,4.3365,4.5098,3.9285,4.2764,3.9492,3.9549,3.8638,4.1011,3.6891,3.8313,4.189257
Dean Witter Guide to Personal Investing,5.1889,5.2486,5.0788,5.0391,4.7765,5.1976,5.4179,4.8848,5.6054,5.4064,4.8426,4.8177,4.8702,5.0393,4.9705,5.0377,4.713,5.5272,5.212,4.9931,5.1708,5.1371,5.1177,4.9956,5.0466,5.2778,5.2248,5.1061,5.0789,4.7495,5.092407
"RISE, Let Us Be on Our Way",2.6459,2.8506,2.4502,3.1044,2.6647,2.5885,2.3126,2.3921,2.4736,2.4353,2.6756,3.0082,2.4301,2.432,2.417,2.4325,2.4689,2.4709,2.435,2.4303,2.4344,2.4105,2.7991,2.4789,2.64,2.4956,2.4661,3.0026,2.5183,2.9089,2.57576
A Presidential Nation,4.1124,4.5526,4.1163,3.9847,4.1561,4.345,4.1691,4.0604,4.0764,3.977,4.0359,4.0908,3.9202,4.2056,4.2649,3.974,4.2633,4.194,3.9599,3.8952,4.7902,4.0605,3.9512,4.0222,3.9687,3.9754,4.1511,4.6142,3.9622,4.429,4.142617
The Internet For Dummies,3.5029,3.8892,3.4899,3.3979,3.8282,3.3761,3.4507,3.3069,3.6102,3.5882,3.2942,4.2804,3.5747,4.1132,3.7746,3.6833,3.5329,3.7656,3.4863,3.5025,3.4858,3.48,3.7251,4.7413,4.2354,3.4519,3.488,3.5113,3.3575,3.4243,3.64495
I Think I Don't Remember,5.3683,5.1254,5.1714,5.2704,5.221,5.507,5.2598,4.8892,5.451,5.1566,4.9434,5.6026,5.1229,5.3578,5.1468,5.6649,5.023,4.8519,5.2112,5.1185,4.8676,5.1156,5.116,4.9383,5.0333,5.1916,5.6278,4.9699,5.349,5.1559,5.19427
The FLIP SIDE OF SIN,3.2537,3.0576,3.0325,2.7629,2.9778,2.8208,3.4658,2.8388,2.9644,2.7699,3.0303,2.8306,3.3796,3.1622,3.717,3.0211,3.1995,2.7902,3.1034,2.9098,3.0658,2.8006,3.1233,2.7843,3.1645,2.9328,3.0216,2.7604,2.8536,2.8764,3.015707
Snow Falling on Cedars,4.1494,3.8518,4.7466,3.959,3.7267,3.6118,4.331,4.0384,3.8425,3.8091,3.8614,4.0531,3.7906,3.6704,3.6488,3.708,3.6642,3.7157,3.7064,3.7812,3.6672,3.7132,3.7298,3.7258,3.8666,3.8472,3.658,3.9304,3.719,3.826,3.844977
Secrets of a Sparrow,4.189,3.8938,4.2499,4.1876,3.9814,4.182,4.9768,4.0772,3.9117,4.0828,4.2945,3.8353,4.1552,4.0549,3.8152,3.9532,3.8386,4.2105,4.0795,3.8059,4.0286,4.5111,4.3417,3.8769,4.0441,4.2414,3.9711,3.9696,4.1367,3.8524,4.09162
Social Work: A Profession of Many Faces,3.4253,3.3921,3.5614,3.2515,3.3257,3.0778,3.4955,3.1076,3.1721,3.0607,4.1015,3.5028,3.1511,3.4692,3.1756,3.29,3.0793,3.3088,3.1291,3.363,3.3384,3.2697,4.2813,3.121,3.4641,3.0966,3.6395,3.32,3.1356,3.7296,3.361197
Nothing to Hide:  A Dancer's Life,3.2384,2.7322,2.9413,2.6852,3.4927,3.1131,3.0839,2.8417,2.9401,2.9862,2.9078,2.7183,3.0891,2.7639,2.9614,3.2033,2.9872,2.7152,2.8688,2.7039,3.0654,3.2352,2.9652,2.8963,2.9084,3.0815,2.866,2.7933,2.7158,3.1318,2.95442
Life on Earth: A Natural History,4.0351,4.1378,4.2478,4.3421,4.2796,4.4555,4.2408,4.0047,4.7236,4.527,4.0163,4.5988,4.2195,4.3341,4.078,4.2973,4.3615,3.9495,4.256,4.2321,3.9509,4.2312,4.3914,4.116,4.4866,4.4017,4.271,3.9764,4.2313,4.4606,4.261807
The Bermuda Triangle Mystery -- Solved,3.8581,3.8578,4.121,4.0005,4.0075,3.6038,4.0278,3.8849,3.7065,4.1639,3.8024,3.8149,3.8869,3.5999,3.7797,4.5197,3.6589,3.9019,3.9199,4.4855,4.0133,3.9863,3.8286,3.9159,3.999,3.7555,4.2867,4.0326,3.742,3.8277,3.93297
Grace:  The Secret Lives of a Princess,4.9551,5.0941,4.7759,4.8404,4.9906,4.8308,4.7815,4.8072,4.7969,5.0242,5.9376,5.029,4.7528,4.6744,4.8661,4.7874,4.7244,4.7026,4.6727,4.9384,4.8604,4.7794,4.8386,4.8464,5.1114,4.7665,4.7668,4.864,4.7698,4.8185,4.88013
"Babylon Rising (Lahaye, Tim F.)",1.606,1.4478,1.413,1.4105,1.4774,1.4218,1.4125,1.5401,1.5031,1.4208,1.4063,1.6744,1.4568,1.4526,1.5017,1.4504,1.4888,1.4314,1.4226,1.4122,1.5773,1.5132,1.515,1.4185,1.687,1.5037,1.3766,1.3508,1.8646,1.3597,1.483887
The Five Bells and Bladebone,4.9544,4.9465,4.829,4.9553,6.8136,5.6138,4.8655,4.9115,4.8088,5.2002,4.7829,4.9317,4.8675,4.8734,4.734,4.7943,4.8281,4.9398,4.8614,4.7399,5.2298,5.0445,5.1958,5.2433,5.0609,5.0079,4.8407,4.8364,4.8321,4.7434,5.009547
Family Pictures: A Novel,3.527,3.4501,4.1071,3.6114,4.0993,3.6747,3.4597,3.4805,4.5068,3.3701,4.2623,4.108,3.5389,3.4183,3.4131,3.2734,3.6516,3.3238,3.9394,3.4047,4.874,4.4859,3.4692,3.5843,4.1146,3.5093,4.0727,3.8068,3.8364,3.4238,3.759907
Eat Better Live Better,3.7343,3.9488,3.6365,3.665,3.8134,3.6935,3.7664,3.7959,4.2516,4.1417,4.0673,3.8551,4.1396,3.9701,3.7953,3.7843,3.9397,4.2752,3.899,3.6673,3.6546,3.6697,3.7326,3.665,3.6164,3.6581,3.7871,3.9025,4.2392,3.9238,3.8563
An Isolated Incident,4.6236,4.6705,4.8075,4.4949,4.3884,4.7236,5.0488,4.6661,4.5635,4.6386,4.5028,4.8989,4.8525,6.1352,4.5467,4.8513,4.7679,4.5725,4.4696,5.0165,4.62,4.9012,4.6072,4.5656,4.7016,4.7105,4.6863,4.5477,4.7813,5.017,4.745927
The Germans: A People at the Crossroads,5.9818,5.7985,5.7475,6.0993,5.8447,5.6611,6.1654,6.074,5.7885,6.004,5.871,5.6645,5.7643,5.6863,5.6413,6.5995,6.2099,6.4463,6.0254,5.653,5.6745,5.8292,5.5958,5.6751,5.6154,5.6772,6.6034,5.8475,5.515,5.9179,5.889243
Sculptured Needlepoint Stitchery,5.1142,5.3323,5.1946,5.3056,5.0567,5.2371,5.1419,4.8107,5.3402,5.881,5.4894,5.1609,5.2003,5.1905,4.7399,5.1793,5.0395,4.9645,5.0664,5.0091,4.773,5.0755,4.9605,5.5722,5.3689,5.3173,4.9425,5.0313,5.1276,4.9543,5.152573
A student's guide to history,4.5912,4.007,4.2767,4.7626,4.1522,4.1663,4.5122,4.9915,5.5585,4.2013,4.3025,4.2563,4.2168,4.2319,4.1462,4.3857,3.9915,4.1405,4.3062,4.0737,4.2442,4.7265,4.6103,4.2187,4.3325,4.2537,3.9741,4.2961,4.1899,4.4673,4.352803
