Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Desain Percobaan: Teori dan Aplikasi,0.0043,0.0036,0.0032,0.0031,0.003,0.0045,0.0045,0.0029,0.0028,0.0028,0.0028,0.0027,0.0026,0.0027,0.0027,0.0028,0.0046,0.005,0.0047,0.0042,0.0046,0.0042,0.004,0.0043,0.0028,0.0028,0.0027,0.0026,0.0027,0.0029,0.003437
"Wanita Masa Depan: Peran, Identitas, Dan Kontribusi Dalam Menghadapi Tantangan Kehidupan",0.0027,0.0033,0.0036,0.0031,0.0025,0.0023,0.0023,0.0023,0.0022,0.0032,0.003,0.0029,0.0021,0.0021,0.0022,0.0022,0.0022,0.0023,0.0021,0.0021,0.0022,0.0021,0.0022,0.0021,0.0021,0.0022,0.0022,0.0022,0.0021,0.0021,0.002407
Jalan Kebijaksanaan: Mengatasi Kesulitan Dan Menginspirasi Kehidupan,0.0028,0.0028,0.0027,0.0026,0.0025,0.0025,0.0024,0.0025,0.0024,0.0024,0.0025,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0025,0.0025,0.0025,0.0026,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.002473
Cerita dari Perguruan Tinggi,0.0036,0.0031,0.003,0.0028,0.0028,0.0028,0.0028,0.0026,0.0028,0.0028,0.0027,0.0026,0.0027,0.0026,0.0026,0.0027,0.0026,0.003,0.0026,0.0027,0.0027,0.0028,0.0032,0.0029,0.0026,0.003,0.0029,0.0027,0.0027,0.0026,0.0028
Tinjauan Teknis Kajian Prastudi Kelayakan Proyek KPBU Fasilitas Pengelolaan Limbah Bahan Berbahaya dan Beracun dan Sampah Spesifik Secara Terpadu Kalimantan Timur,0.0016,0.0016,0.0015,0.0015,0.0015,0.0015,0.0015,0.0016,0.0015,0.0015,0.0015,0.0015,0.0016,0.0016,0.0015,0.0015,0.0015,0.0015,0.0016,0.0015,0.0015,0.0016,0.0015,0.0015,0.0015,0.0015,0.0016,0.0015,0.0016,0.0015,0.00153
Global Organic Agricultural Innovations,0.0031,0.0029,0.0028,0.0027,0.0028,0.0027,0.0027,0.0026,0.0025,0.0026,0.0026,0.0027,0.0025,0.0025,0.0025,0.0026,0.0027,0.0025,0.0027,0.0026,0.0025,0.0025,0.0024,0.0026,0.0025,0.0024,0.0025,0.0025,0.0026,0.0025,0.00261
Arunika: Bunga Rampai Ilmu Komunikasi Perilaku Komunikasi Gen Z,0.0028,0.0026,0.0027,0.0025,0.0025,0.0026,0.0025,0.0025,0.0025,0.0035,0.0038,0.0038,0.0038,0.0037,0.0036,0.0043,0.004,0.0038,0.004,0.0042,0.0038,0.0035,0.0034,0.0033,0.0037,0.0031,0.0034,0.0041,0.0032,0.0034,0.003353
Cerita Para Mahasiswa,0.0051,0.0051,0.005,0.0045,0.0043,0.0045,0.0043,0.0044,0.0037,0.0044,0.0044,0.0038,0.0036,0.0024,0.0032,0.0028,0.0026,0.0025,0.0024,0.0025,0.0025,0.0025,0.0024,0.0026,0.0025,0.0024,0.0025,0.0025,0.0026,0.0026,0.003353
Cerita Semasa Kuliah,0.0032,0.003,0.0029,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0025,0.0027,0.0026,0.0026,0.0028,0.0026,0.0026,0.0025,0.0026,0.0026,0.0025,0.0026,0.0025,0.0025,0.0025,0.0025,0.0025,0.0031,0.0027,0.0025,0.0026,0.002643
Cerdas Mengelola Kebun Hingga Sampai Dapur,0.0035,0.0032,0.0031,0.003,0.0029,0.0032,0.003,0.0028,0.0029,0.0027,0.0028,0.0027,0.0029,0.0027,0.0027,0.0028,0.0028,0.0027,0.0028,0.0028,0.0028,0.0027,0.0027,0.0028,0.0029,0.0028,0.0028,0.0027,0.0027,0.0027,0.002853
