Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Atomic physics today,2.8048,2.69,2.6309,3.4693,3.8328,2.7145,2.8547,6.9113,2.8093,2.8339,2.7626,2.7781,5.4801,9.4001,4.7479,2.8532,2.6117,2.6189,3.6332,5.2622,2.7438,4.5031,4.6578,3.7548,4.7756,4.1358,7.0227,3.2633,8.4177,8.6598,4.254463
Faith is not a feeling,5.795,5.7719,5.7863,7.7714,3.3165,3.2756,3.6488,5.8278,5.832,4.808,3.7834,3.2199,3.1936,4.2639,5.3345,3.5986,3.1545,3.3024,3.1377,5.254,5.6901,3.7232,3.236,3.2481,3.2198,3.6543,3.1558,3.1732,3.1527,3.1512,4.182673
Mindstretching Puzzles,6.3337,2.7649,3.0488,5.0535,3.6399,3.3292,3.3656,7.3774,2.8376,2.7429,3.0368,4.0786,3.0447,2.8417,2.847,3.9852,8.1644,4.6868,2.8766,2.8043,2.739,2.715,2.7121,2.8795,2.9004,2.8705,4.3612,10.9878,2.7704,2.7563,3.88506
Ugly Duckling (Fairy Tale Classics),7.0461,5.093,7.3287,6.5318,4.5457,5.0223,7.1037,4.2521,4.0863,8.346,8.3765,4.1183,5.1202,9.1348,6.8104,5.7699,4.0749,5.388,3.8429,3.8879,3.8446,5.3476,6.6302,3.7918,3.8766,3.8116,3.7825,3.7705,3.8595,13.3606,5.5985
The Family Book of Manners,4.1291,3.9933,4.8204,3.9448,4.1206,3.8863,3.8193,3.7512,3.8684,3.9126,4.6364,4.606,4.2814,3.7601,3.9258,3.8047,4.2072,3.7956,7.2043,3.7842,3.735,3.7811,3.7315,3.773,3.7474,3.7707,3.827,3.7585,3.736,4.5285,4.088013
A Taste of Danger (Nancy Drew 174),0.7832,0.3288,0.299,0.2657,0.3294,0.7011,0.6514,0.6126,0.5236,0.4629,0.4636,0.5744,0.2896,0.4811,0.305,0.5476,0.4645,0.2649,0.2602,0.3926,0.9019,0.8006,0.3444,0.2689,0.266,0.3474,0.3338,0.4065,1.4891,2.3874,0.551573
Salman Rushdie: Sentenced to Death,3.8507,6.5932,4.9043,4.198,4.175,2.9794,2.9375,3.1834,4.1754,2.9211,2.8937,2.8975,2.9262,2.9945,4.8166,3.3479,2.9074,2.9642,3.384,2.9926,2.8924,2.8926,2.9524,7.5778,2.9441,2.9074,4.4489,5.7476,4.0477,4.2993,3.758427
Crispin: The Cross of Lead,2.7647,2.6455,2.8148,2.6425,4.0781,5.6627,5.9887,4.7688,4.2585,2.9696,2.5904,2.6369,2.936,2.6016,2.5978,2.5807,2.6857,2.7833,2.5978,2.5918,2.5803,2.5718,2.5931,3.172,2.6845,2.8103,3.4267,3.4187,2.8321,2.6177,3.130103
Galapagos: The Enchanted Isles,2.725,2.7003,2.6849,6.5622,2.7061,2.6941,2.6997,4.0088,4.3184,3.074,2.7229,2.775,3.9348,5.0905,4.0239,3.058,11.0744,5.673,3.1658,2.8182,2.844,3.0241,6.2672,2.9085,2.7036,2.7812,2.7365,4.2244,3.707,3.1176,3.760803
Summer of '49 (Perennial Classics),4.0135,4.0529,3.8608,4.1344,4.0328,4.132,3.8244,4.802,5.6292,6.1494,7.2282,4.1361,4.1799,7.2389,7.0882,5.7851,3.9118,4.0866,3.9488,4.5099,4.0125,3.9771,3.9413,6.8598,6.9827,7.0299,7.0637,12.584,7.1139,6.1756,5.41618
Presumption: An Entertainment,6.3201,6.2792,6.6713,7.1736,6.0937,6.3129,6.0931,6.4175,6.1422,6.4481,7.1854,6.3209,6.107,6.0069,6.4921,7.8927,6.1435,6.0213,6.0343,6.4143,5.9898,6.0064,6.4489,6.0009,6.1234,6.0291,6.0835,6.0214,10.022,7.9744,6.508997
Japanese Etiquette an Introduction,6.1208,10.3342,11.594,7.2822,8.7962,11.3246,5.3536,5.4399,5.4752,5.3967,10.5882,5.3515,6.5834,9.5522,5.9678,5.5668,5.7251,9.0948,5.3179,5.4997,5.3171,5.571,8.8726,5.7559,7.9875,6.6016,8.4805,9.1016,6.9286,6.1219,7.23677
The second Arab awakening,5.1526,4.3121,4.3186,4.1765,4.1394,4.2534,4.2221,4.1621,4.1119,5.4899,4.8836,4.2766,4.2943,4.7535,4.2091,4.1597,4.5194,4.294,6.105,9.8278,10.1069,10.7118,6.011,7.557,6.0321,4.3895,4.5774,4.5072,4.2649,4.8562,5.289187
How to Profit Flower & Herb Crafts,4.4002,3.548,3.4162,3.395,4.3234,3.7032,4.8078,3.6953,3.2203,3.2929,4.5624,3.1374,4.474,3.8244,5.5508,4.342,3.2457,3.1763,3.2729,4.2188,17.3984,4.2048,4.887,4.5585,5.4813,4.845,4.5811,8.7212,3.1616,3.1703,4.62054
Revolt of the moderates,4.2672,5.4604,5.0802,4.1792,4.1832,4.2917,4.3287,4.3163,4.3505,4.4374,4.3348,4.329,4.4429,4.3096,4.1588,4.2233,4.5434,4.357,4.3025,4.4546,7.5879,4.6162,4.4799,4.3502,4.3427,4.6392,6.2171,6.6638,6.5321,10.392,4.93906
The Evolution of Man and Society,5.046,5.5558,5.0741,5.7462,4.3207,3.9298,6.6037,7.1119,7.1469,6.8167,6.5475,4.0225,4.3164,4.7699,5.9735,4.5257,3.6742,3.654,3.7979,3.5719,3.9469,3.7658,3.7334,3.8264,5.0537,3.8298,3.6813,3.8048,3.8313,3.7132,4.713063
Arthur Miller: His Life And Work,3.627,3.1939,4.2858,3.771,3.088,3.0463,2.6148,3.3109,2.725,3.3372,5.9686,5.1102,3.122,3.3036,2.6521,2.7993,2.7646,3.3403,2.6532,3.5677,3.5361,3.4501,2.5831,6.0136,11.2017,5.0337,2.8346,2.6427,2.6304,3.5719,3.72598
Baby Einstein: See and Spy Counting,5.3969,6.674,5.2615,5.0011,4.7736,7.4929,5.6264,4.7342,4.4006,4.2607,4.1794,4.563,4.2817,4.3645,4.2298,4.1278,4.1623,4.6312,4.2099,4.2319,4.1725,4.3003,5.5013,6.7368,5.6002,4.8277,4.6472,4.3646,4.4282,4.1815,4.845457
Pasta Entertaining Fabulous Ideas,6.6192,4.1726,3.2754,2.8777,4.3943,4.0958,3.8299,3.4984,5.7495,2.8406,2.8364,2.7949,2.9691,3.9959,2.7801,2.7878,3.6029,3.3666,2.8579,2.8104,2.8237,3.0816,3.7812,2.8686,3.3816,2.9161,2.8179,3.537,3.8475,3.2115,3.480737
Ireland from the Air,0.6584,0.6596,0.6561,0.6901,0.671,0.6987,0.6807,0.6586,0.6529,1.1974,0.695,0.8515,0.8679,0.6357,0.6345,0.6396,0.6536,0.6534,0.6536,0.6546,0.7214,0.8161,1.0367,0.6824,0.6554,0.659,0.6521,0.6551,0.7621,0.7472,0.718347
Chaos: Making a New Science,4.2571,3.4614,3.6624,3.9435,3.7475,5.3289,4.6646,3.5499,3.4333,3.5815,3.6061,3.7831,3.9798,5.5897,4.7751,5.055,4.1859,3.5753,3.8447,4.3851,3.7323,3.4574,9.1467,3.9634,4.3581,3.5361,3.4948,3.3278,3.3003,3.3912,4.137267
McGuffey's Eclectic Primer,3.0856,3.4554,6.8294,3.221,3.1765,3.1926,3.9142,3.5619,3.9483,3.3331,4.3872,4.3234,8.0779,3.3475,3.0967,3.3672,3.94,3.3766,3.9283,3.2551,3.2381,3.2593,3.3759,3.3132,3.2369,3.258,3.4948,3.8078,3.5528,4.3251,3.789327
The Complete Book of Massage,4.7192,4.9448,4.8295,4.6554,4.5379,5.4411,3.9604,5.9373,5.0037,4.4422,4.6547,5.1141,4.5691,3.9672,3.9209,3.7335,5.5205,5.393,3.9054,4.9233,6.3435,4.3351,6.1144,4.1569,4.2135,5.0155,3.8946,4.051,3.8092,3.8742,4.666037
Yield to Jesus (Y2J): A Devotional,4.4735,4.5176,4.327,4.3179,4.3796,7.2857,5.9943,4.5415,5.215,5.0961,6.7601,4.5503,4.4678,6.3584,4.4932,4.4616,4.5154,5.8822,4.4718,4.5204,7.2072,8.0617,6.0815,4.4565,4.4557,5.6218,5.8659,4.6647,4.7311,4.3129,5.202947
Communication for Managers,4.2403,6.9501,4.1925,4.2882,4.337,4.1587,4.1193,4.3553,8.4291,4.1673,4.6323,5.1136,5.0672,5.1931,7.1378,4.8184,5.4503,4.1798,4.1414,4.4696,4.1684,4.1591,4.1659,7.0092,4.2437,4.37,15.4117,8.6477,4.148,4.2287,5.333123
America the Beautiful,4.6324,4.8622,7.7362,7.2114,4.3182,4.3259,4.2706,6.8138,8.8742,4.7193,5.6507,5.8668,7.4405,4.3111,4.4586,4.4465,11.9206,8.8502,4.2748,8.2835,10.9008,8.9759,5.2916,4.6567,4.313,4.298,4.5247,5.1368,4.4288,4.2905,6.00281
Clinician & Therapist,5.8056,3.9042,4.0061,5.4409,3.7884,3.9932,5.2513,4.9323,4.2839,6.2135,3.8215,5.1859,12.8984,9.2954,3.8911,3.8677,3.9093,3.8501,3.9013,3.829,3.9185,3.838,3.9519,3.8839,3.9646,3.9099,3.9524,3.9135,3.9741,3.8413,4.70724
Pamella Z Asquiths Fruit Tart,2.9016,4.0968,4.2198,2.9349,2.9226,3.0019,7.3214,4.8058,3.5944,4.1588,2.9615,2.9302,3.138,3.0909,2.8925,2.8573,3.4078,3.0913,2.9927,3.0714,2.8738,2.8737,2.8912,3.3606,2.8688,2.8348,2.8946,2.8557,3.5189,3.6247,3.36628
Cool Crafts for Creative Kids,2.0949,2.27,2.1688,2.3079,3.1226,3.2542,2.3767,3.455,2.9215,2.8166,2.9198,2.237,2.1579,2.1538,2.1146,2.0924,2.1878,2.0858,2.1229,2.0846,2.0673,2.0683,2.1253,2.149,2.1448,2.0699,2.0791,2.0781,2.0711,2.0662,2.328797
